ticker,name,companyCode,companyName,custodianCode,custodianName,indexTicker,indexName,indexStartDate,managerNames,establishDate,assetal,assetalName,manage,manageName,organizationform,organizationformName,investarea,investareaName,exchangemarket,exchangemarketName,assetalNet,nav,navUnit,navChange,navChange1w,navChange1m,navChange3m,navChange6m,navChange9m,navChangeYtd,navChange1y,navAnnualReturns2y,navAnnualReturns3y,navAnnualReturns5y,navAnnualReturns10y,navBeta3mJSW001,navBeta6mJSW001,navBeta9mJSW001,navBeta1yJSW001,navBeta2yJSW001,navBeta3yJSW001,navBeta5yJSW001,navBeta10yJSW001,navBeta15yJSW001,navBetaYtdJSW001,navBetaAllJSW001,navBeta2007JSW001,navBeta2015JSW001,trackingError,navBeta2008JSW001,navBeta2016JSW001,pctOfFloat,pctOfStock,stkShares,isEnd,pctOfNav
007815,嘉实新科联接A,80000223,嘉实基金,80001122,中国银行,'931165,新兴科技100,2019-11-01,"{'30530911': '李直', '30565630': '金猛', '30587924': '高峰'}",2019-11-01,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,1.84,1.4186,人民币,-4.3,1.52,11.3,8.27,6.24,29.84,7.93,28.94,--,--,--,--,0.96,1.09,0.96,0.97,--,--,--,--,--,--,0.95,--,--,0.08,--,--,--,--,--,False,--
515950,富国医药ETF,80000221,富国基金,10000020,招商银行,'931140,医药50,2020-03-16,{'30079473': '王乐乐'},2020-03-16,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,1.6,1.7777,人民币,-3.22,3.32,9.69,18.34,20.07,58.55,8.67,--,--,--,--,--,1.14,1.22,0.64,--,--,--,--,--,--,--,0.65,--,--,0.03,--,--,--,--,--,False,--
001397,建信精工制造,80065990,建信基金,80001220,中信银行,'H30531,精工制造,2015-08-26,{'30161722': '叶乐天'},2015-08-26,Stock,股票,EnhancedIndex,增强指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,0.5,1.8466,人民币,-3.25,1.06,9.68,16.99,24.14,59.05,7.13,60.14,46.23,15.33,18.94,--,1.19,1.27,1.0,0.98,0.95,1.04,1.02,--,--,--,0.92,--,--,0.38,--,1.02,--,--,--,False,--
001113,大数据100A,80000220,南方基金,80001067,工商银行,'399415,i100,2015-04-24,{'30590554': '钱厚翔'},2015-04-24,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,30.67,1.0532,人民币,-3.01,2.18,9.84,12.85,13.8,52.82,8.29,54.76,36.0,7.18,8.48,--,1.18,1.2,1.13,1.14,1.22,1.19,1.16,--,--,--,1.26,--,1.17,0.26,--,1.16,--,--,--,False,--
515870,嘉实先进制造100ETF,80000223,嘉实基金,80001122,中国银行,'931167,先进制造100,2019-12-05,"{'30530911': '李直', '30565630': '金猛', '30587924': '高峰'}",2019-12-05,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,0.6,1.3609,人民币,-3.98,0.98,9.38,15.49,26.65,50.55,8.49,42.6,--,--,--,--,1.09,1.25,0.93,1.0,--,--,--,--,--,--,1.01,--,--,0.03,--,--,--,--,--,False,--
161122,易基生物LOF,80000229,易方达基金,80001068,建设银行,'399993,CSWD生科,2020-12-03,{'30636609': '张湛'},2020-12-03,Stock,股票,EnhancedIndex,增强指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,7.01,1.0351,人民币,-3.0,5.35,8.54,--,--,--,8.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.9,--,--,0.1,--,--,--,--,--,False,--
006778,广发恒生指数(QDII)A,80000248,广发基金,80001120,农业银行,'HSI105,恒生国企精明指数,2019-03-07,{'30275031': '刘杰'},2019-03-07,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Developed,发达市场配置,Unlisted,未上市,0.27,1.0432,人民币,-0.26,-2.18,10.54,13.46,9.45,13.61,7.36,6.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.31,--,--,--,--,--,False,--
161025,富国互联网,80000221,富国基金,80000012,招商证券,'399970,移动互联,2021-01-01,"{'30331681': '牛志冬', '30069488': '王保合'}",2021-01-01,Stock,股票,EnhancedIndex,增强指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,8.86,1.007,人民币,-3.73,0.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.1,--,--,--,--,--,False,--
160636,鹏华互联指数,80000230,鹏华基金,80001068,建设银行,'399970,移动互联,2021-01-01,{'30687965': '罗英宇'},2021-01-01,Stock,股票,EnhancedIndex,增强指数型,LOF,LOF,Domestic,投资境内,Unlisted,未上市,--,1.034,人民币,-3.73,0.09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.11,--,--,--,--,--,False,--
163116,申万电子指数(LOF)A,80045188,申万菱信,80001180,广发银行,'399811,CSSW电子,2020-11-11,{'30334725': '龚丽丽'},2020-11-11,Stock,股票,EnhancedIndex,增强指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,3.27,0.9947,人民币,-4.35,-1.97,10.21,--,--,--,8.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.93,--,--,0.76,--,--,--,--,--,False,--
159827,银华农业50,80000235,银华基金,80001068,建设银行,'000949,中证农业,2020-12-10,"{'30598400': '王帅', '30185328': '马君'}",2020-12-10,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,6.05,1.095,人民币,-1.69,6.45,9.47,--,--,--,8.17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.39,--,--,0.44,--,--,--,--,--,False,--
159825,富国农业ETF,80000221,富国基金,80001120,农业银行,'000949,中证农业,2020-12-10,{'30072302': '张圣贤'},2020-12-10,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,18.01,1.09,人民币,-1.73,6.54,9.36,--,--,--,8.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.45,--,--,0.46,--,--,--,--,--,False,--
010769,天弘农业指数A,80041198,天弘基金,80000123,国泰君安,'000949,中证农业,2021-01-22,{'30138815': '沙川'},2021-01-22,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,2.0,1.0,人民币,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,False,--
515000,华宝科技ETF,80000250,华宝基金,80001067,工商银行,'931087,科技龙头,2019-07-22,{'30191326': '胡洁'},2019-07-22,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,77.29,1.8694,人民币,-4.78,-0.51,11.09,15.59,12.93,43.19,8.06,39.67,--,--,--,--,1.1,1.14,1.11,1.15,--,--,--,--,--,--,1.12,--,--,0.02,--,--,--,--,--,False,--
007873,华宝科技联接A,80000250,华宝基金,80001067,工商银行,'931087,科技龙头,2019-08-30,{'30191326': '胡洁'},2019-08-30,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,16.86,1.6168,人民币,-4.53,-0.53,10.37,14.51,12.06,39.86,7.53,38.33,--,--,--,--,1.04,1.08,1.05,1.07,--,--,--,--,--,--,1.05,--,--,0.09,--,--,--,--,--,False,--
516050,工银科技龙头,80064225,工银瑞信,10000018,中信证券,'931087,科技龙头,2021-01-21,{'30303859': '刘伟琳'},2021-01-21,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,Unlisted,未上市,12.24,1.0008,人民币,-1.84,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.0,--,--,--,--,--,False,--
006578,泰康非银指数A,80061674,泰康资产,80001067,工商银行,'931024,HKC非银(港币),2018-12-21,"{'30492893': '刘伟', '30343232': '黄成扬'}",2018-12-21,Stock,股票,EnhancedIndex,增强指数型,OpenEnded,传统开放式,Developed,发达市场配置,Unlisted,未上市,0.89,1.2601,人民币,-3.32,-3.86,10.43,13.74,10.56,25.44,6.78,10.42,10.24,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.27,--,--,--,--,--,False,--
513090,易基香港证券,80000229,易方达基金,10000020,招商银行,'930709,香港证券（港元）,2020-03-13,"{'30484401': '范冰', '30351914': '成曦'}",2020-03-13,Stock,股票,Index,传统指数型,ETF,ETF,Developed,发达市场配置,SHSE,上交所上市,11.4,1.2864,人民币,-3.04,-7.33,13.37,12.56,5.81,30.53,6.97,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.26,--,--,--,--,--,False,--
159806,国泰新能车ETF,80000224,国泰基金,10000001,浦发银行,'399976,CS新能车,2020-03-10,{'30475190': '徐成城'},2020-03-10,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,17.19,2.1971,人民币,-3.89,2.26,10.16,47.48,79.3,134.57,8.17,--,--,--,--,--,1.72,1.27,1.13,--,--,--,--,--,--,--,1.1,--,--,0.05,--,--,--,--,--,False,--
515030,华夏新汽车ETF,80000222,华夏基金,80001122,中国银行,'399976,CS新能车,2020-02-20,{'30529457': '李俊'},2020-02-20,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,79.47,1.7235,人民币,-3.9,2.14,9.84,46.91,75.5,123.78,7.9,--,--,--,--,--,1.73,1.28,1.14,--,--,--,--,--,--,--,1.28,--,--,0.04,--,--,--,--,--,False,--
009067,国泰新能联接A,80000224,国泰基金,10000001,浦发银行,'399976,CS新能车,2020-04-03,{'30475190': '徐成城'},2020-04-03,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,3.94,2.0575,人民币,-3.52,2.25,9.08,42.67,70.9,110.59,7.86,--,--,--,--,--,1.54,1.16,0.97,--,--,--,--,--,--,--,0.96,--,--,0.29,--,--,--,--,--,False,--
010805,东财能源指数A,80547395,东财基金,10001075,广发证券,'399976,CS新能车,2020-12-16,"{'30626430': '吴逸', '30636127': '姚楠燕'}",2020-12-16,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,1.35,1.091,人民币,-3.77,2.11,9.28,--,--,--,7.64,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2.25,--,--,1.22,--,--,--,--,--,False,--
159824,博时新能汽车,80000226,博时基金,80000073,华泰证券,'399976,CS新能车,2020-12-10,{'30257052': '尹浩'},2020-12-10,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,5.38,1.0646,人民币,-4.0,2.21,7.11,--,--,--,5.51,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2.14,--,--,--,--,--,False,--
161028,富国新能源车,80000221,富国基金,80001068,建设银行,'399976,CS新能车,2021-01-01,"{'30331681': '牛志冬', '30072302': '张圣贤'}",2021-01-01,Stock,股票,EnhancedIndex,增强指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,94.18,1.097,人民币,-3.62,2.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.21,--,--,--,--,--,False,--
159986,弘毅消费100ETF,80531992,弘毅远方,10001075,广发证券,'399364,消费100,2019-12-19,{'30617744': '戴家伟'},2019-12-19,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,1.73,1.5883,人民币,-3.78,2.56,10.83,20.24,25.28,59.96,7.73,58.36,--,--,--,--,1.21,1.32,0.99,1.01,--,--,--,--,--,--,1.02,--,--,0.03,--,--,--,--,--,False,--
010771,天弘消费100指数A,80041198,天弘基金,10001075,广发证券,'399364,消费100,2020-12-30,"{'30303141': '杨超', '30562763': '刘笑明'}",2020-12-30,Stock,股票,EnhancedIndex,增强指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,3.22,1.0376,人民币,-5.73,3.29,--,--,--,--,7.68,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.43,--,--,--,--,--,False,--
160219,国泰医药指数,80000224,国泰基金,80001120,农业银行,'399394,国证医药,2021-01-01,{'30419711': '梁杏'},2021-01-01,Stock,股票,Index,传统指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,15.92,1.0199,人民币,-2.86,3.44,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.09,--,--,--,--,--,False,--
159997,天弘中证电子ETF,80041198,天弘基金,10000786,海通证券,'930652,CS电子,2020-02-27,"{'30303141': '杨超', '30683895': '林心龙'}",2020-02-27,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,20.94,1.2783,人民币,-4.29,-2.2,10.32,12.26,12.94,46.65,7.74,--,--,--,--,--,1.09,1.18,1.25,--,--,--,--,--,--,--,1.11,--,--,0.07,--,--,--,--,--,False,--
001617,天弘电子联接A,80041198,天弘基金,10000786,海通证券,'930652,CS电子,2015-07-29,"{'30303141': '杨超', '30683895': '林心龙'}",2015-07-29,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,21.42,1.5368,人民币,-4.11,-2.07,9.9,12.03,13.07,45.46,7.42,33.17,54.64,16.71,15.81,--,1.05,1.12,1.2,1.25,1.45,1.37,1.22,--,--,--,1.19,--,--,0.1,--,1.21,--,--,--,False,--
160225,国泰新汽车,80000224,国泰基金,80001122,中国银行,'399417,新能源车,2015-08-27,{'30316741': '谢东旭'},2015-08-27,Stock,股票,Index,传统指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,29.73,1.7985,人民币,-3.76,3.06,9.18,41.09,64.29,113.59,7.28,89.66,62.2,21.15,18.46,--,1.54,1.05,1.06,1.1,1.28,1.27,1.19,--,--,--,1.08,--,--,0.24,--,1.19,--,--,--,False,--
161033,富国智能汽车,80000221,富国基金,80001067,工商银行,'930721,CS智汽车,2016-02-16,{'30072302': '张圣贤'},2016-02-16,Stock,股票,Index,传统指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,2.94,1.755,人民币,-3.84,-3.13,9.94,12.52,12.52,38.57,7.16,35.49,57.9,22.49,--,--,0.99,1.15,1.12,1.16,1.28,1.22,--,--,--,--,1.05,--,--,0.1,--,--,--,--,--,False,--
515250,富国智能汽车,80000221,富国基金,80066058,中信建投,'930721,CS智汽车,2020-12-24,{'30072302': '张圣贤'},2020-12-24,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,5.94,1.0179,人民币,-3.81,-3.39,6.13,--,--,--,5.61,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.46,--,--,1.03,--,--,--,--,--,False,--
010955,天弘汽车指数A,80041198,天弘基金,10000786,海通证券,'930721,CS智汽车,2021-01-19,"{'30683895': '林心龙', '30540129': '陈瑶'}",2021-01-19,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,7.55,0.9373,人民币,-4.15,-2.46,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.51,--,--,--,--,--,False,--
002588,博时银智100A,80000226,博时基金,80001067,工商银行,'930729,银智100,2016-05-20,"{'30574647': '杨振建', '30343231': '桂征辉'}",2016-05-20,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,0.29,1.8182,人民币,-2.83,1.04,9.14,5.29,1.66,27.37,5.92,26.46,32.21,7.44,--,--,1.1,1.24,0.85,0.89,0.98,0.99,--,--,--,--,1.0,--,--,0.12,--,--,--,--,--,False,--
164905,交银新能(LOF),80064562,交银施罗德,80001068,建设银行,'399412,国证新能,2020-11-30,{'30131775': '蔡铮'},2020-11-30,Stock,股票,Index,传统指数型,LOF,LOF,Domestic,投资境内,Unlisted,未上市,3.43,1.1685,人民币,-3.83,4.15,6.83,--,--,--,7.19,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.53,--,--,0.14,--,--,--,--,--,False,--
003366,浙商中证指数,80382527,浙商证券资管,80001066,光大银行,'H30359,转型成长,2016-12-19,{'30634049': '陈顾君'},2016-12-19,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,0.15,1.177,人民币,-2.94,1.59,9.18,7.06,6.31,37.53,6.87,35.38,34.25,5.16,--,--,1.07,1.21,1.08,1.07,1.1,1.11,--,--,--,--,1.11,--,--,0.17,--,--,--,--,--,False,--
001027,前海农业指数,80280038,前海开源,80001097,北京银行,'399814,大农业,2015-02-13,{'30478086': '黄玥'},2015-02-13,Stock,股票,EnhancedIndex,增强指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,8.15,1.484,人民币,-1.58,4.14,9.12,13.55,11.87,35.0,7.41,63.91,48.59,21.15,15.68,--,1.12,1.52,0.84,0.82,1.0,1.05,1.03,--,--,--,0.74,--,1.03,0.43,--,1.03,--,--,--,False,--
001242,博时淘金100A,80000226,博时基金,80001068,建设银行,'H30537,淘金100,2015-05-04,"{'30574647': '杨振建', '30343231': '桂征辉'}",2015-05-04,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,4.7,1.1843,人民币,-3.41,2.0,10.2,8.23,4.09,31.03,6.83,26.58,30.11,5.67,13.79,--,1.1,1.23,0.94,1.0,1.11,1.08,1.09,--,--,--,1.15,--,1.16,0.08,--,1.09,--,--,--,False,--
515750,富国科技50,80000221,富国基金,80066058,中信建投,'931186,中证科技,2019-11-15,{'30079473': '王乐乐'},2019-11-15,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,13.96,1.5416,人民币,-3.87,-0.32,11.49,11.6,9.29,38.7,7.0,38.13,--,--,--,--,1.11,1.27,1.17,1.2,--,--,--,--,--,--,1.17,--,--,0.02,--,--,--,--,--,False,--
008749,富国科技50联接A,80000221,富国基金,80066058,中信建投,'931186,中证科技,2020-02-20,{'30079473': '王乐乐'},2020-02-20,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,5.48,1.1783,人民币,-3.71,-0.36,10.86,10.85,8.62,36.19,6.57,--,--,--,--,--,1.05,1.21,1.11,--,--,--,--,--,--,--,1.15,--,--,0.08,--,--,--,--,--,False,--
740101,长安沪深300,80139382,长安基金,80001180,广发银行,'000969,300非周,2012-06-25,{'30316987': '林忠晶'},2012-06-25,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,0.55,1.771,人民币,-2.95,1.96,10.14,20.07,25.17,57.06,6.6,57.74,44.75,14.84,18.33,--,1.1,1.17,0.94,0.95,1.03,1.04,0.99,--,--,--,0.98,--,0.98,0.07,--,1.0,--,--,--,False,--
163118,申万医药生物,80045188,申万菱信,80001120,农业银行,'000808,医药生物,2021-01-01,"{'30444835': '王赟杰', '30334725': '龚丽丽'}",2021-01-01,Stock,股票,EnhancedIndex,增强指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,3.27,1.114,人民币,-2.8,3.17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.12,--,--,--,--,--,False,--
161037,富国制造指数(LOF),80000221,富国基金,80001068,建设银行,'930820,CS高端制,2017-04-27,"{'30331681': '牛志冬', '30469323': '蔡卡尔'}",2017-04-27,Stock,股票,EnhancedIndex,增强指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,0.65,2.0934,人民币,-3.47,2.17,10.62,17.32,20.96,56.96,9.68,58.31,62.95,23.46,--,--,1.23,1.31,1.07,1.14,1.12,1.19,--,--,--,--,1.12,--,--,0.4,--,--,--,--,--,False,--
159978,建信湾区ETF,80065990,建信基金,10000020,招商银行,'930999,SHS大湾区(人民币),2020-03-06,{'30583316': '龚佳佳'},2020-03-06,Stock,股票,Other,其他指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,0.65,1.3531,人民币,-2.9,-0.49,9.53,13.87,18.42,37.54,6.75,--,--,--,--,--,0.8,0.73,0.8,--,--,--,--,--,--,--,0.65,--,--,0.17,--,--,--,--,--,False,--
159929,添富中证医药,80053708,汇添富,80001067,工商银行,'000933,中证医药,2013-08-23,{'30347260': '过蓓蓓'},2013-08-23,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,5.63,2.4598,人民币,-2.93,3.63,7.18,10.77,8.22,40.01,6.78,56.02,46.41,15.92,15.99,--,1.05,1.28,0.74,0.7,0.82,0.97,0.91,--,--,--,0.88,--,0.96,0.02,--,0.91,--,--,--,False,--
008551,东财医药指数A,80547395,东财基金,80001120,农业银行,'000933,中证医药,2020-04-10,{'30626430': '吴逸'},2020-04-10,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,1.88,1.4195,人民币,-2.79,3.67,7.31,12.3,12.3,46.15,6.78,--,--,--,--,--,1.01,1.23,0.72,--,--,--,--,--,--,--,0.71,--,--,0.08,--,--,--,--,--,False,--
512610,嘉实医药ETF,80000223,嘉实基金,80001122,中国银行,'000933,中证医药,2014-06-13,"{'30530911': '李直', '30401026': '刘珈吟'}",2014-06-13,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,0.18,2.2809,人民币,-2.92,3.59,6.94,10.37,6.29,36.84,6.6,51.47,43.01,13.24,14.09,--,1.05,1.28,0.74,0.69,0.84,0.97,0.91,--,--,--,0.86,--,0.92,0.03,--,0.91,--,--,--,False,--
160635,鹏华医药指数A(LOF),80000230,鹏华基金,80001068,建设银行,'000933,中证医药,2016-07-15,{'30537682': '罗捷'},2016-07-15,Stock,股票,Index,传统指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,1.06,1.601,人民币,-2.77,3.46,6.74,10.1,6.74,35.58,6.4,50.05,41.77,14.0,--,--,0.99,1.23,0.71,0.67,0.8,0.92,--,--,--,--,0.88,--,--,0.09,--,--,--,--,--,False,--
007076,添富医药联接A,80053708,汇添富,80001067,工商银行,'000933,中证医药,2019-03-26,{'30347260': '过蓓蓓'},2019-03-26,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,1.28,1.6503,人民币,-2.79,3.24,6.69,9.98,7.82,37.09,6.3,51.89,--,--,--,--,1.0,1.22,0.71,0.67,--,--,--,--,--,--,0.62,--,--,0.08,--,--,--,--,--,False,--
517200,嘉实互联网ETF,80000223,嘉实基金,80001068,建设银行,'930625,SHS互联网(人民币),2021-01-25,"{'30530911': '李直', '30587924': '高峰'}",2021-01-25,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,Unlisted,未上市,3.1,1.0,人民币,-0.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,False,--
159856,工银互联网ETF,80064225,工银瑞信,80000007,国信证券,'930625,SHS互联网(人民币),2021-01-22,{'30303859': '刘伟琳'},2021-01-22,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,Unlisted,未上市,7.41,1.0001,人民币,-0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.0,--,--,--,--,--,False,--
517050,华泰互联网50,80055334,华泰柏瑞,80066058,中信建投,'930625,SHS互联网(人民币),2021-01-25,"{'30625823': '李茜', '30500840': '何琦'}",2021-01-25,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,Unlisted,未上市,14.32,1.0,人民币,-0.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,False,--
161715,招商大宗商品,80036782,招商基金,80001067,工商银行,'000979,大宗商品,2012-06-28,{'30510736': '侯昊'},2012-06-28,Stock,股票,Index,传统指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,0.9,1.1698,人民币,-2.23,2.97,5.6,19.16,18.0,44.14,6.2,36.08,25.75,0.61,8.7,--,1.31,1.16,1.06,1.06,1.18,1.15,1.14,--,--,--,1.06,--,1.12,0.12,--,1.14,--,--,--,False,--
512730,鹏华银行ETF,80000230,鹏华基金,80001068,建设银行,'399986,中证银行,2019-12-19,{'30353307': '张羽翔'},2019-12-19,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,1.74,1.1592,人民币,-0.93,-0.1,9.31,11.94,22.1,33.63,6.85,22.0,--,--,--,--,0.42,0.39,0.8,0.74,--,--,--,--,--,--,0.74,--,--,0.07,--,--,--,--,--,False,--
515020,华夏银行ETF,80000222,华夏基金,80001122,中国银行,'399986,中证银行,2019-10-24,{'30529457': '李俊'},2019-10-24,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,3.9,1.1864,人民币,-0.93,-0.19,9.45,11.89,21.86,30.99,6.82,20.81,--,--,--,--,0.45,0.39,0.8,0.72,--,--,--,--,--,--,0.71,--,--,0.05,--,--,--,--,--,False,--
515290,天弘银行TH,80041198,天弘基金,80000012,招商证券,'399986,中证银行,2020-12-11,{'30540129': '陈瑶'},2020-12-11,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,87.49,1.0675,人民币,-0.97,-0.19,9.08,--,--,--,6.7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.0,--,--,0.09,--,--,--,--,--,False,--
512700,南方银行基金,80000220,南方基金,80001067,工商银行,'399986,中证银行,2017-06-28,{'30332735': '孙伟'},2017-06-28,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,20.35,1.2612,人民币,-0.97,-0.19,9.1,10.84,20.42,28.19,6.7,17.82,19.56,6.14,--,--,0.44,0.39,0.82,0.74,0.66,0.7,--,--,--,--,0.74,--,--,0.01,--,--,--,--,--,False,--
515280,富国银行ETF,80000221,富国基金,10000018,中信证券,'399986,中证银行,2020-04-01,{'30072302': '张圣贤'},2020-04-01,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,0.41,1.2456,人民币,-0.93,-0.21,9.01,10.78,20.3,24.32,6.69,--,--,--,--,--,0.42,0.38,0.76,--,--,--,--,--,--,--,0.7,--,--,0.06,--,--,--,--,--,False,--
512820,中证银行ETF,80053708,汇添富,10000020,招商银行,'399986,中证银行,2018-10-23,{'30347260': '过蓓蓓'},2018-10-23,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,4.37,1.225,人民币,-0.97,-0.16,9.04,10.43,18.3,22.92,6.67,10.79,11.85,--,--,--,0.43,0.39,0.81,0.73,0.66,--,--,--,--,--,0.72,--,--,0.02,--,--,--,--,--,False,--
